month,smb,hml,umd,rf,rm,rmrf,SL,S2,S3,S4,SH,S2L,S22,S23,S24,S2H,M3L,M32,M33,M34,M3H,B4L,B42,B43,B44,B4H,BL,B2,B3,B4,BH
1993m1,0.07582233,0.03351435,0.01913337,0.004953897,0.0040080109,-0.00094589,0.11540347,0.10085361,0.10095747,0.12616853,0.08751516,0.10036951,0.05226801,0.04147239,0.04102869,0.04219536,0.02992117,0.03604562,0.03584445,0.04368955,0.09255634,0.0395014,0.0019342,0.01126283,0.01625023,0.07846706,-0.04337577,-0.02374215,0.0013155,0.00232736,0.00480949
1993m2,-0.00210049,0.04399987,-0.00135622,0.0044013243,0.0271623489,0.02276102,0.03691345,0.02615858,0.01817412,0.03669184,0.05647131,0.0259143,0.0122792,0.01403448,-0.00163439,0.05207719,-0.00294077,0.00208368,0.03894324,0.0245816,0.03641661,0.0202468,-0.01863758,0.04911583,0.04233361,0.03998409,-0.00933523,0.01558406,0.02850979,0.07368295,0.04283923
1993m3,0.00912344,0.03689435,0.01739428,0.0043845841,0.0117687124,0.00738413,-0.00075499,0.04629271,0.02929884,0.0366765,0.04100268,0.03506156,0.04337617,-0.01493896,0.07116086,0.02449638,0.0317427,0.01363916,0.03750157,0.03510114,0.05444002,-0.00916633,-0.00825369,0.04652384,0.04479077,0.05472063,-0.01252461,0.01014458,0.03736457,0.03765194,0.03608758
1993m4,0.04094795,0.02839651,-0.02868115,0.0043845841,-0.010346107,-0.01473069,0.01644945,0.03012496,0.02759838,0.03987043,0.05433669,-0.0165382,0.02870069,0.04954511,0.04479108,0.08577705,-0.03403641,0.00354857,0.0237799,0.02081248,0.05424371,0.02150823,0.01946396,0.03195191,0.01861388,0.03273654,-0.02738473,-0.02403738,-0.02260078,-0.01655791,-0.02022204
1993m5,0.01320446,0.02255357,0.01404272,0.004267413,0.013794275,0.00952686,0.01339953,0.02788744,0.01211001,0.03767636,0.06488598,0.00899935,0.02127217,0.03742996,-0.00216834,0.00089402,0.01563331,-0.0016357,-0.02064271,-0.00148459,0.06637433,0.00678588,-0.00157048,-0.00901536,0.00302156,0.01625655,0.01679327,-0.00896808,0.01484591,0.01066186,0.00880318
1993m6,0.00549481,0.02429882,0.02762835,0.0042255693,0.0238806846,0.01965512,-0.00136612,0.03019451,0.01538081,0.03282544,0.01965922,0.02128278,0.00276134,0.03347621,0.02225283,0.04339756,0.01474243,0.00453122,0.05620163,0.04028846,0.03428042,0.01693415,0.01704908,0.00906481,0.01688509,0.01459388,-0.01377166,0.03128697,0.02482911,0.01810784,0.03822141
1993m7,-0.01800358,0.02938565,0.03632358,0.0041502552,0.0147071009,0.01055685,-0.02019703,0.0096878,-0.00077083,0.00606402,0.02080015,0.00714038,0.00106833,-0.00640501,0.00737597,0.01754498,-0.03693256,0.00319131,0.02902126,-0.01882151,0.04756518,0.01679205,0.02622811,0.05921908,0.07026696,0.03613491,0.01155217,0.01244102,0.00624186,0.02576732,0.03598217
1993m8,0.00729538,0.00524798,-0.00841679,0.0041502552,0.0642815817,0.06013133,0.06522574,0.09147137,0.07451164,0.09084845,0.10452686,0.08029443,0.05793528,0.04801418,0.07471832,0.08427569,0.05872401,0.05219271,0.07236663,0.04777317,0.0806282,0.09425891,0.03881813,0.04978729,0.05972316,0.08588366,0.07261759,0.07241871,0.06422523,0.04710579,0.07088114
1993m9,0.00906497,0.02730333,0.03213967,0.0042255693,-0.0168563163,-0.02108189,-0.00141768,-0.00623328,0.00083654,0.00849319,0.0041944,-0.03440007,0.00118991,-0.04003363,0.00144718,0.03715991,-0.0583396,-0.04502199,-0.02596895,0.00891683,-0.01382596,-0.03817858,-0.01931225,-0.00916725,0.00712442,-0.04248743,-0.02484078,-0.04744003,-0.00635731,-0.00624127,-0.00798009
1993m10,-0.02161962,0.00189375,0.01088865,0.0040833142,0.0421647068,0.03808139,0.02528781,0.01713212,0.04518872,-0.01174521,0.03375518,0.02033284,0.00698698,0.02296495,0.02482578,0.01184981,0.02739427,0.02572815,0.01622289,0.02293554,-0.00118954,0.0383147,0.01692908,0.00118888,0.03976458,0.04472372,0.03912539,0.04230324,0.04355121,0.0537573,0.03788683
1993m11,-0.02485367,-0.00268092,0.00980567,0.0040414781,-0.0026963583,-0.00673784,-0.02576752,-0.02597009,-0.00551246,-0.02508005,-0.02438622,-0.03493281,-0.05466287,-0.03692805,-0.05001342,-0.01023844,-0.01680333,-0.01754939,-0.01942996,-0.0059738,-0.01560722,0.02166938,-0.0014897,-0.022506,-0.02120869,0.00391767,-0.01419735,0.00954776,0.02861251,-0.00631846,-0.00081446
1993m12,-0.00927055,0.00852468,0.0371867,0.0039912774,0.0838288458,0.07983757,0.08239577,0.04456351,0.04973893,0.06456185,0.06237226,0.0477853,0.02300541,0.06889306,0.05138326,0.05038175,0.0578316,0.07869172,0.09062027,0.09467176,0.07921212,0.07902717,0.0805621,0.07661208,0.11061453,0.10509757,0.06729915,0.07956762,0.05389302,0.10222332,0.05925454
1994m1,0.07117563,0.02337985,0.0128355,0.0039578117,0.0407066995,0.03674889,0.0910374,0.10461517,0.11439813,0.10246236,0.09272075,0.09550229,0.12065107,0.1039759,0.17461365,0.10435078,0.12165746,0.10048018,0.07468023,0.11068357,0.13125924,0.0913834,0.00660876,0.08041254,0.08073512,0.07227149,0.02130964,-0.01075649,0.03116267,0.03033341,0.0485236
1994m2,0.03975554,0.0050953,-0.00963431,0.0038490555,-0.0380569226,-0.04190598,-0.00019944,0.00716164,0.01050162,0.01209589,0.01351646,0.00438184,-0.01131014,-0.00124075,-0.0012573,-0.01286284,-0.02306476,-0.01042768,0.00642794,-0.00157884,0.00954891,-0.04366034,-0.02074052,-0.02480911,-0.06433072,-0.03369181,-0.01224285,-0.06672388,-0.04649046,-0.03158008,-0.03967538
1994m3,-0.0099109,-0.00321718,0.00132143,0.0040163773,-0.0620887937,-0.06610517,-0.04081609,-0.05859189,-0.05447344,-0.04708876,-0.07481529,-0.04819246,-0.06945939,-0.05316102,-0.06237771,-0.09939387,-0.07239399,-0.0297749,-0.04894089,-0.10296781,-0.06811903,-0.05813327,-0.02723679,-0.00028522,-0.03537083,-0.06741444,-0.06463195,-0.05332498,-0.06227106,-0.05626436,-0.038199
1994m4,-0.00135491,-0.00025825,0.00641827,0.0039494452,0.0152145814,0.01126514,0.02501673,0.01492804,0.01758123,0.00895537,0.02594494,0.03275354,-0.00809535,0.01019095,0.01524192,0.03198819,-0.03330393,0.03050833,0.02811441,0.03909059,-0.0126347,0.01481427,0.00591121,0.05528916,-0.02163497,0.00091887,0.02208016,0.03821501,0.00420144,0.02906028,0.0018042
1994m5,0.01697913,0.0069232,-0.00458674,0.0039159809,-0.0482948416,-0.05221082,-0.02841019,-0.01370362,-0.01712339,-0.01452783,-0.01902652,-0.02088226,-0.04216994,-0.06036738,-0.05042289,-0.06482828,-0.01321797,-0.0400978,-0.07524514,-0.0598455,-0.05178024,-0.05733976,-0.0678318,-0.06727364,-0.04521282,-0.05926203,-0.06004653,-0.07424607,-0.03581106,-0.03700471,-0.05300417
1994m6,-0.03717936,-2.088e-05,-0.01064058,0.0040080107,-0.0207810352,-0.02478905,-0.05011032,-0.04475066,-0.02225231,-0.04194551,-0.04759382,-0.03620878,-0.05452803,-0.05848162,-0.10230099,-0.0414077,-0.04345729,-0.05012067,-0.04537627,-0.07788005,-0.03275043,-0.03558877,0.00037452,-0.04684325,0.01830524,-0.01843697,-0.00568572,-0.02821815,-0.01735392,-0.00519772,-0.00664362
1994m7,-0.0249652,0.01337195,0.02158143,0.0045519956,0.0600329576,0.05548096,0.01629044,0.01646438,0.01749716,0.02545067,0.03363478,0.02987665,0.05779942,0.04187348,0.05494723,0.0646883,0.05027637,0.05004906,0.04825814,0.06099934,0.04245384,0.07029165,0.07790798,0.07703295,0.08450359,0.09359115,0.05449719,0.05224027,0.05459956,0.06779027,0.06893667
1994m8,-0.03394966,-0.0042752,-0.00296414,0.004359475,0.055801294,0.05144182,0.04247759,0.04845838,0.02662992,0.03811236,0.03415781,0.04293201,0.03952224,0.03692413,0.00537393,0.02455088,0.02769678,0.01573313,-2.219e-07,0.00772445,0.06471771,0.03251249,0.03803902,0.03938051,0.1262144,0.0725359,0.0859842,0.06200214,0.0486015,0.06423023,0.06084923
1994m9,0.02222644,0.00413577,0.01032637,0.0044515455,-0.0667666479,-0.07121819,-0.0290436,-0.01929306,-0.02474764,-0.02454566,-0.03822067,-0.04147642,-0.06293268,-0.04416154,-0.08816084,-0.05988414,-0.07985487,-0.06156334,-0.05075529,-0.08691754,-0.04094186,-0.08992933,-0.09850863,-0.07455703,-0.08251834,-0.08045363,-0.07567843,-0.08227242,-0.07495932,-0.06765285,-0.04610803
1994m10,-0.02919201,0.00316705,0.01496992,0.0044180644,0.0192835711,0.01486551,-0.00864531,-0.01950795,-0.02389897,-0.02467345,-0.01444934,-0.02471344,-0.00788003,-0.0124249,-0.02886227,-0.01976888,0.00989987,0.00797134,-0.00734307,0.00693666,0.00880192,0.02075277,0.00978849,0.00882738,0.0228912,0.01763406,0.01279271,0.01661321,0.02597815,0.03003218,0.01267828
1994m11,-0.00479859,-0.00904072,0.00372301,0.0046440837,-0.0027960836,-0.00744017,0.00057111,-0.01524469,-0.00477741,-0.00578316,-0.01106376,-0.03075057,0.00246132,-0.00660584,-0.00218145,-0.03634753,0.00212274,-0.01261263,0.01509214,0.03366814,-0.01465578,0.02440811,0.00647828,0.00988475,-0.00983714,-0.00883473,0.00231478,0.00998917,-0.00500424,-0.01266076,0.00040924
1994m12,-0.01392646,0.00024204,0.01292204,0.0048031651,-0.00039992,-0.00520309,-0.00429223,0.00188259,-0.00326056,-0.00651819,-0.00689348,-0.00739751,-0.02049829,0.00753714,0.00117949,-0.00336151,-0.01030708,-0.00039867,0.00014599,-0.03637523,0.00990177,0.00316263,-0.01240506,-0.0002382,0.03755131,0.02197598,0.00643327,0.01122863,-0.00074992,0.00303741,0.00660889
1995m1,0.00389849,0.00187439,0.00442016,0.004953897,-0.0255674727,-0.03052137,-0.0059549,-0.01430837,-0.03325331,0.00202959,-0.01176237,-0.00867617,-0.002653,-0.04087295,-0.04335694,-0.04293384,0.0157752,-0.03789242,-0.03948894,-0.03372277,-0.0190631,0.01773717,-0.04300546,-0.02193999,-0.05356652,-0.0333606,-0.02736394,-0.01225942,-0.02534689,0.00469482,-0.02618668
1995m2,-0.01221765,-0.00918287,-0.00346479,0.0050125207,0.0073267101,0.00231419,-0.00049373,-0.00567493,0.00095714,-0.0173123,-0.003998,-0.02216339,-0.04457927,-0.01048164,-0.02575693,-0.03224973,-0.01038795,-0.00961339,0.02002116,-0.01334568,-0.00366276,-0.01379709,-0.00069539,-0.00894982,0.03053886,-0.01362463,0.01903297,0.01930984,-0.00935201,-0.01494534,0.0060675
1995m3,-0.01289417,-0.00712468,-0.01724358,0.004953897,0.0432073949,0.0382535,0.01345905,0.01848707,0.00700815,0.00271485,-0.00573744,0.02268444,0.04642567,0.05163984,0.02889965,0.05585498,0.05786295,0.02386533,0.03517593,0.10293325,0.06205403,0.04766435,0.06213572,0.02472315,-0.06319891,0.05169484,0.03725174,0.08109839,0.04055865,0.05077636,0.02441679
1995m4,0.0006452,-0.00133797,0.01859704,0.0053559586,0.0292187296,0.02386277,0.03685844,0.03316177,0.03485386,0.02655367,0.02528073,0.04065038,0.04496063,0.01273043,0.02162,0.01822379,-0.00720768,0.05953173,0.01450693,0.01277672,0.02338149,-0.02850333,0.04045084,0.02773789,0.0582145,0.03029946,0.01562733,0.03640743,0.02897935,0.01525947,0.0314683
1995m5,0.00888123,0.0064833,0.00699426,0.0049287733,0.0381081809,0.03317941,0.05421952,0.05945945,0.05686031,0.06739562,0.05345812,0.06375092,0.05458115,0.05098548,0.06167615,0.03297251,0.00354755,0.00717888,0.05439096,0.06448035,0.02901746,0.12742402,0.0445993,0.03820333,0.01865928,0.05658404,0.04304756,0.01335476,0.03001251,0.02975905,0.04787611
1995m6,-0.01481267,-0.02865422,0.03939537,0.0053559586,-0.0020977965,-0.00745376,-0.00551704,-0.00488131,-0.00270651,-3.982e-06,-0.00019331,-0.02779791,0.01212584,-0.02671479,-0.02558943,-0.01283065,-0.00925787,0.01178796,-0.02507917,-0.03207586,-0.01814413,0.00817906,-0.01962411,-0.00741099,-0.00699128,-0.02246272,0.05400685,0.005441,-0.01034779,-0.00275051,-0.00474848
1995m7,0.00186282,0.00768363,0.00011815,0.0053392031,0.0512710972,0.04593189,0.0448346,0.04314222,0.04043864,0.05578335,0.03979937,0.04145447,0.03849044,0.07583575,0.07301656,0.03620826,0.06860978,0.02577981,0.081508,0.07164438,0.05008057,0.07241179,0.05804365,0.06369335,0.13806442,0.0486459,0.03737681,0.03652448,0.05087335,0.04046445,0.0566652
1995m8,0.01004396,-0.03373687,0.01950799,0.0053140702,0.0139970538,0.00868298,0.07321385,0.04636449,0.02829368,0.03366356,0.03165834,0.01733824,0.03319196,0.0324982,0.0121776,0.00318491,0.04278813,0.03854108,0.00094508,-0.01560925,-0.01824778,0.03016669,0.01354044,0.01073728,0.06200111,0.002543,0.04612968,0.00707654,0.01220143,0.00150889,-0.01023749
1995m9,0.01187556,-0.0339203,0.03046996,0.0052889372,0.0133888382,0.0080999,0.02896024,0.02426535,0.0154654,0.00356244,-0.00403008,0.05545835,0.04860315,-0.01063358,-0.01073954,-0.01317961,0.0507789,-0.01703287,0.01817843,0.03001614,-0.00209402,0.00713534,-0.00126532,-0.01246647,0.00962197,-0.00445876,0.01316098,0.01209447,0.00900601,-0.00572843,-0.01427334
1995m10,-0.00391412,-0.04525714,0.05245412,0.0052889372,0.0026033829,-0.00268555,0.02907625,-0.01243488,0.00471591,-0.01377263,-0.02777817,0.01096943,-0.01028995,-0.01045007,-0.02117594,0.01694407,0.0065983,-0.00673787,-0.03534883,-0.01483616,-0.0227644,0.02636044,-0.01497914,-0.01658668,-0.03601943,-0.04550412,0.04429052,0.00522109,-0.01401095,-0.03122075,-0.03139724
1995m11,-0.01633488,0.00335497,0.02161857,0.005163284,0.0340674446,0.02890416,0.01937001,0.01404426,0.0111493,0.00117977,0.01580995,0.02378221,-0.02761102,0.03430209,-0.01707733,0.02113685,0.04078391,-0.01401648,-0.02585823,-0.01299976,0.06212744,0.02993456,-0.006839,-0.0071431,0.04213006,0.03426885,0.03441536,0.02437723,0.02803085,0.01927659,0.02601088
1995m12,-0.00960516,0.01076056,-0.00145716,0.0050376465,0.0129835644,0.00794592,0.02779078,0.01223593,-0.01441747,-0.00862761,0.00956446,0.03345494,0.01073608,-0.01744399,0.02449256,0.00329275,0.01917331,0.00214691,0.00632376,-0.00540553,0.03737629,0.01435102,0.01280844,-0.00261743,0.02612273,0.04316651,0.00400953,0.00475498,0.03946155,0.02085966,0.01578247
1996m1,0.01639952,-0.00401987,0.00839753,0.0048534065,0.0244951963,0.01964179,0.02147751,0.01774393,0.0259387,0.04471503,0.02709818,0.06844232,-0.00072911,0.15121004,0.01676371,0.04967276,0.0646241,0.0230888,0.03344998,0.01873331,0.03485267,-0.00689752,0.01688238,0.03241996,-0.00153074,0.0141405,0.04436115,0.00374777,-0.00077007,0.0189367,0.0281032
1996m2,0.02423791,-0.0034403,0.00031503,0.0048115384,0.0017014458,-0.00311009,0.03318435,0.04332819,0.01459617,0.02986229,0.00675211,0.02699594,0.0066194,0.03001027,0.00991415,0.07462627,0.04234427,0.01662542,0.01570212,0.00736225,-0.00064742,0.05037017,0.0471062,0.02064857,0.01794195,0.01180475,-0.02077517,-0.00325693,0.00437003,-0.01965154,0.02250413
1996m3,0.02050945,4.92e-05,-0.0001964,0.0047110624,0.0089397225,0.00422866,0.01341622,0.03341297,0.0222509,0.03858148,0.03069554,0.02803442,0.05591769,0.02222889,0.03464147,-0.0024935,0.05562166,0.04223056,0.02870971,0.02404845,0.05835457,0.02094786,0.03600466,0.02728254,0.01661943,0.02252401,-0.00052744,-0.0193319,0.03278371,0.01684106,0.00771808
1996m4,0.0343858,-0.00213345,0.0074846,0.0047026897,0.0432073949,0.03850471,0.09290253,0.07140988,0.06421519,0.0638475,0.08385196,0.08317505,0.07049914,0.04646126,0.07209767,0.07814183,0.05678125,0.07723675,0.04066042,0.10713297,0.08139152,0.07957882,0.05742743,0.03801492,0.0431665,0.04254323,0.03816278,0.05305706,0.03841964,0.03266495,0.0215529
1996m5,0.0223232,-0.03041166,0.02853337,0.0047361803,-0.0121258815,-0.01686206,0.03086373,0.0198138,0.01628766,0.01242047,0.00077923,0.0099012,0.00515595,-0.02126799,-0.02898287,-0.02513158,-0.00140953,0.0007805,-0.01267241,-0.03669341,-0.02993371,0.01933729,0.00413501,-0.02548489,-0.06078066,0.00346965,-0.00091777,-0.01572876,-0.03439762,-0.01296529,-0.05926117
